sep=,
//Automation Builder IO Mappings Export V1.0
//Important: change only first and fourth column in Excel
*Variable,Channel name,Data type,*Description,Terminal,Device name,Device type,Device path,Parameter ID,Device Guid,
iTravelD3,Digital input I13,BOOL,-A5_2:2.5 I13 : =P1+F-D1-D3 Travel Joystick Encoder D3,="2.5",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte1.Digital_Input_I13,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
iTravelD5,Digital input I14,BOOL,-A5_2:2.6 I14 : =P1+F-D1-D5 Travel Joystick Encoder D5,="2.6",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte1.Digital_Input_I14,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
iTravelD7,Digital input I15,BOOL,-A5_2:2.7 I15 : =P1+F-D1-D7 Travel Joystick Encoder D7,="2.7",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte1.Digital_Input_I15,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
,Digital inputs I16 - I23,BYTE,,,P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte2,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
iTrolleyD0,Digital input I16,BOOL,-A5_2:3.0 I16 : =P1+K-D1-D0 Trolley Joystick Encoder D0,="3.0",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte2.Digital_Input_I16,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
iTrolleyD2,Digital input I17,BOOL,-A5_2:3.1 I17 : =P1+K-D1-D2 Trolley Joystick Encoder D2,="3.1",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte2.Digital_Input_I17,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
iTrolleyD4,Digital input I18,BOOL,-A5_2:3.2 I18 : =P1+K-D1-D4 Trolley Joystick Encoder D4,="3.2",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte2.Digital_Input_I18,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
iTrolleyD6,Digital input I19,BOOL,-A5_2:3.3 I19 : =P1+K-D1-D6 Trolley Joystick Encoder D6,="3.3",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte2.Digital_Input_I19,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
iTrolleyD1,Digital input I20,BOOL,-A5_2:3.4 I20 : =P1+K-D1-D1 Trolley Joystick Encoder D1,="3.4",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte2.Digital_Input_I20,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
iTrolleyD3,Digital input I21,BOOL,-A5_2:3.5 I21 : =P1+K-D1-D3 Trolley Joystick Encoder D3,="3.5",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte2.Digital_Input_I21,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
iTrolleyD5,Digital input I22,BOOL,-A5_2:3.6 I22 : =P1+K-D1-D5 Trolley Joystick Encoder D5,="3.6",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte2.Digital_Input_I22,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
iTrolleyD7,Digital input I23,BOOL,-A5_2:3.7 I23 : =P1+K-D1-D7 Trolley Joystick Encoder D7,="3.7",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte2.Digital_Input_I23,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
,Digital inputs I24 - I31,BYTE,,,P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte3,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
,Digital input I24,BOOL,,="4.0",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte3.Digital_Input_I24,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
,Digital input I25,BOOL,,="4.1",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte3.Digital_Input_I25,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
,Digital input I26,BOOL,,="4.2",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte3.Digital_Input_I26,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
,Digital input I27,BOOL,,="4.3",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte3.Digital_Input_I27,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
,Digital input I28,BOOL,,="4.4",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte3.Digital_Input_I28,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
,Digital input I29,BOOL,,="4.5",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte3.Digital_Input_I29,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
,Digital input I30,BOOL,,="4.6",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte3.Digital_Input_I30,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
,Digital input I31,BOOL,,="4.7",P1AA5_2,DI524,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\P1AA5,7000.Bytes.Byte3.Digital_Input_I31,e5a79dfb-fb51-49ed-91b4-3be43a3ec2f7,
//PPO_8_10_10_Words_Danfoss_Telegram_108_3 (AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1)
iFB_n0_HU1,Inputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Input UINT 0,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,143360,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
iFB_n1_HU1,Inputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Input UINT 1,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,143361,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
iFB_n2_HU1,Inputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Input UINT 2,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,143362,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
iFB_n3_HU1,Inputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Input UINT 3,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,143363,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
iFB_n4_HU1,Inputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Input UINT 4,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,143364,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
iFB_n5_HU1,Inputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Input UINT 5,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,143365,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
iFB_n6_HU1,Inputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Input UINT 6,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,143366,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
iFB_n7_HU1,Inputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Input UINT 7,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,143367,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
iFB_n8_HU1,Inputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Input UINT 8,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,143368,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
iFB_n9_HU1,Inputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Input UINT 9,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,143369,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
qFB_n0_HU1,Outputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Output UINT 0,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,147456,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
qFB_n1_HU1,Outputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Output UINT 1,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,147457,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
qFB_n2_HU1,Outputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Output UINT 2,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,147458,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
qFB_n3_HU1,Outputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Output UINT 3,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,147459,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
qFB_n4_HU1,Outputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Output UINT 4,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,147460,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
qFB_n5_HU1,Outputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Output UINT 5,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,147461,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
qFB_n6_HU1,Outputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Output UINT 6,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,147462,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
qFB_n7_HU1,Outputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Output UINT 7,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,147463,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
qFB_n8_HU1,Outputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Output UINT 8,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,147464,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
qFB_n9_HU1,Outputs,UINT,-A0 : =S1+H-U1 Hoist 1 FC Output UINT 9,,PPO_8_10_10_Words_Danfoss_Telegram_108_3,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1HU1,147465,abc7edf1-7136-40b0-a7da-2cd2bcd2716e,
//PPO_8_10_10_Words_Danfoss_Telegram_108_2 (AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1)
iFB_n0_FU1,Inputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Input UINT 0,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,143360,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
iFB_n1_FU1,Inputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Input UINT 1,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,143361,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
iFB_n2_FU1,Inputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Input UINT 2,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,143362,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
iFB_n3_FU1,Inputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Input UINT 3,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,143363,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
iFB_n4_FU1,Inputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Input UINT 4,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,143364,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
iFB_n5_FU1,Inputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Input UINT 5,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,143365,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
iFB_n6_FU1,Inputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Input UINT 6,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,143366,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
iFB_n7_FU1,Inputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Input UINT 7,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,143367,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
iFB_n8_FU1,Inputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Input UINT 8,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,143368,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
iFB_n9_FU1,Inputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Input UINT 9,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,143369,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
qFB_n0_FU1,Outputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Output UINT 0,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,147456,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
qFB_n1_FU1,Outputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Output UINT 1,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,147457,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
qFB_n2_FU1,Outputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Output UINT 2,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,147458,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
qFB_n3_FU1,Outputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Output UINT 3,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,147459,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
qFB_n4_FU1,Outputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Output UINT 4,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,147460,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
qFB_n5_FU1,Outputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Output UINT 5,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,147461,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
qFB_n6_FU1,Outputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Output UINT 6,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,147462,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
qFB_n7_FU1,Outputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Output UINT 7,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,147463,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
qFB_n8_FU1,Outputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Output UINT 8,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,147464,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
qFB_n9_FU1,Outputs,UINT,-A0 : =S1+F-U1 Travel 1 FC Output UINT 9,,PPO_8_10_10_Words_Danfoss_Telegram_108_2,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU1,147465,5103bc09-99d0-4d61-96ae-1b013ae88e4d,
//PPO_8_10_10_Words_Danfoss_Telegram_108_1 (AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2)
iFB_n0_FU2,Inputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Input UINT 0,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,143360,b42f3ed8-f842-4e28-8aad-3a152751d237,
iFB_n1_FU2,Inputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Input UINT 1,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,143361,b42f3ed8-f842-4e28-8aad-3a152751d237,
iFB_n2_FU2,Inputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Input UINT 2,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,143362,b42f3ed8-f842-4e28-8aad-3a152751d237,
iFB_n3_FU2,Inputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Input UINT 3,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,143363,b42f3ed8-f842-4e28-8aad-3a152751d237,
iFB_n4_FU2,Inputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Input UINT 4,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,143364,b42f3ed8-f842-4e28-8aad-3a152751d237,
iFB_n5_FU2,Inputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Input UINT 5,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,143365,b42f3ed8-f842-4e28-8aad-3a152751d237,
iFB_n6_FU2,Inputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Input UINT 6,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,143366,b42f3ed8-f842-4e28-8aad-3a152751d237,
iFB_n7_FU2,Inputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Input UINT 7,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,143367,b42f3ed8-f842-4e28-8aad-3a152751d237,
iFB_n8_FU2,Inputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Input UINT 8,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,143368,b42f3ed8-f842-4e28-8aad-3a152751d237,
iFB_n9_FU2,Inputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Input UINT 9,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,143369,b42f3ed8-f842-4e28-8aad-3a152751d237,
qFB_n0_FU2,Outputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Output UINT 0,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,147456,b42f3ed8-f842-4e28-8aad-3a152751d237,
qFB_n1_FU2,Outputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Output UINT 1,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,147457,b42f3ed8-f842-4e28-8aad-3a152751d237,
qFB_n2_FU2,Outputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Output UINT 2,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,147458,b42f3ed8-f842-4e28-8aad-3a152751d237,
qFB_n3_FU2,Outputs,UINT,-A0 : =S1+F-U2 Travel 2 FC Output UINT 3,,PPO_8_10_10_Words_Danfoss_Telegram_108_1,PPO 8 - 10/10 Words, Danfoss Telegram 108,AC500_PM592_ETH_V2_3\Extension_Bus\CM579_PNIO_A02\CM579_Master\S1FU2,147459,b42f3ed8-f842-4e28-8aad-3a152751d237,
